text	sentiment_score
If you want us to Roger Waters, he would tell you that this particular album.	1.0
Awesome. That's a good spot to end.	1.0
It looks so good. It's it adds to it. You know it like even if Graphics were shittier launders, I would still enjoy	1.0
I was like just pull your arm up and I'm going to take it. You need to look like you're taking it's like it's fine. I still use those they are.	1.0
I just this show I remember being really great and I remember watching it was all like Sunday night like 7:30 or whatever.	1.0
without a doubt Some cheese on there. Sometimes it's your favorite food fucking chicken alfredo fettuccine. I should slap all the burdens One Roof the breadsticks killing the birds and you shoot your family. No, we don't want them to sponsor us. I don't think they will. Why would they? All right, I'll go fuck myself then bring it over and wants to sponsor us. Yeah, I mean if you want I'll go fuck myself. Thank you. I'd rather shoot myself in the face.	0.0
Well, we beat France out.	1.0
But I don't know. I just I think it's it was just one of those things where I like that I'm able to look back on it and say, okay.	1.0
Usually when you go into a kitchen you're either going to be removing clutter off of the counter tops or putting away clean dishes. So you might need to throw away some trash. You might need to put away some food.	1.0
Well so that that happened anyway, so then so then smash cut to my own family. Yeah.	0.0
And of Club, yeah, some of them weren't likely chooses was very Club kitty. Yeah, so so we have the looks do yes.	1.0
It's all good. I do freelance under 43 Productions, which is my company. I've been able to get brand affiliations through YouTube and lighter epidemics. On I'm a beta tester for GoPro. I did that a lot in the snowboard industry and now I'm able to apply that into the film industry, which is has been really cool. Yeah, and for the future my long-term goal is just to be a DP on large sets.	1.0
Three people who made serious mistakes sir. I who took matters into her own hands and gave her servant to Abram Abram who went along with the plan but when circumstances began to go wrong, he refused to help solve the problem, right? Because I believe he says he says well, she's your servant like deal with her as You want you know and then you have Hagar who ran away from the problem, but in spite of this messy situation that all three of these people get themselves in God demonstrates his ability to work in all things for good right Romans 8:28. That is that that is like one of my favorite. I think that's a lot of people's favorite verse.	0.0
I think because over the years. I've managed to beat my body into submission, but it does what it's told but I've been I might not have been running Ultras went. 13 years or whatever, but I've been still running for a long time and I think that counts for something and I do strength training as well. Which for me everyone's different. So a lot of others don't do it and they seem to get by fine, but strength training really works for me and it helps me with my endurance. Maybe I am a bit Lucky in a way that I can recover quickly, but I tend to think not I don't think it's love. I think it's just persistence and just at the cumulative effect of Many years ago breathing. Yeah, I'm lucky. I don't really get major injuries. I had had hip adductor tendonitis in the past. That was a number of years ago now and I couldn't mind for the good part of a year. And that was awfully I do have since playlist. I pretty much always have them but that's a pain I've When it's to make peace with I can handle it, that's about it. All right, I mean after a long run on the weekends, I do get sore the next day obviously, I don't walk though the best but I do bounce back pretty quickly. But again II tribute that to to making myself a move again quickly if I sit down I don't do anything for a few days. I feel terribly just yeah, although keep moving.	1.0
Yeah. And I know you mentioned like there are things we can start doing now and that's really it just just beat that example. I do want to say as we gear up towards yellow days not until May right but Deedee you said it best like why wait till then start some things now and I think we've covered quite a few things my favorite part about this kind of talk to is that when I do this talk or this this conversation as a keynote when I go out and speak to schools. My favorite part is just seeing people now their heads, you know, like yeah. Yeah, that's a great act. Like I already do that and that sincerely that's my hope that These are things people are already doing maybe that's just reignites your idea that come across has try that or maybe I can do this for my students know really busy in the classroom.	1.0
Yeah. I said yes.	1.0
I'm not saying it's abnormal.	1.0
it turns out that the 1954 Castle Bravo nuclear tests actually work tests. They were trying to kill something and you ever heard of a ship called the USS Lawton that was there during that time. Well, neither did I and out of 1,000 young men on that ship one man. William Randall was the only Survivor they told his family. She was sunk in a battle. But Randall says he knows what he saw and in his words. It had no conscience. No reasoning just destroy and he spent the last 30 years trying to prove the truth of what he learned. Day and what he learned is what you guys are about to learn Guyz this planet doesn't belong to us ancient species only this Earth long before Mankind and if we keep our heads buried in the sand any longer, they will take it back. There's this agency which goes by the name of Monarch in a specializes in the hunt for massive unidentified terrestrial organisms. And today it is a today's episode is on just one of them the skull crawler. The information I got is from the King Kong Wiki and from the Monarch files. Here we go. Little is known about the origins of this voracious Predator. Although its evolutionary purpose is it is abundantly clear the skull crawler exists to devour destroy and dominate Subterranean a nature and burrowing up through through the geologically unstable. Steve leant across Skull Island. It is as though the skull crawler climbed up out of hell itself, and this terrifying Serpentine animal is a hyper for a creature with such a hyper a generalized metabolism that it exists in And of course instead of starvation and just as a shark must keep swimming to survive the the skull crawler must keep feeding dislocate dislocating its own jawbone's so to maximize its ability to swallow anything that crosses its path and within that gaping cavernous small exists along Whiplash tongue in which the creature uses to ensnare and constrict its prey.	1.0
Yeah, you know Danny Gonzalez has that video about Tessa Brooks where he talks about her once he call it boring Vlogs are boring Vlogs because she's just like, all right, and we're going to go to the beach and then the next clip is like debit Emil and she's like and we went to the beach and we had fun. It's like, okay.	0.0
Well, I mean but with hard work, it's been taught before the 19th century Rhino new government that meant so meddling with with education really started only the 19th century before you had. I thought private Association that the church is in particular would take care of this. So it was not needed that anybody tax tax funded education either either Elementary education middle schools high schools throughout the university and so on it was just being handled anyway, and it's true. So this case great great latitude like greater responsibilities to parents who I'd known all parents will beat their children to high school or addicted to the you to the university and so on. Yeah, I think that that would probably the better situation than we have at present in any case people would have much sound ideas as far as all social political questions are concerned because they would not be systematically biased the system that we have right now. I know exactly how it is in the UK, but I see this year in France. And in Germany is the educational level diminishes every year and we've observed with for the past 40 or 50 years. I mean read the level of Education actually diminishes. So they're doing a very lousy job as far as the quality of education is concerned and if you listen to the education bureaucracy in France, the main concern is not really the level of academic achievement. It's equality. So they want to have student populace that is equal. So we want to prevent it some people get ahead of others and get a head start when it comes to the professional life. And so also they want Everybody to be on the same on the other on the start line at the age of 18 or 19 or whenever they leaving school. That's their main objective is not to teach anybody to help people. They just want to make them equal.	0.0
What was such a great film? Yeah.	1.0
I don't know but I hope that you're able to take some time to be honest with yourself. Be patient with how God is working in your life. And remember that if you allow God to work in your life he can he has the ability. To work in all things for good for those who love him. Right. Allow God to work in your life. Give him the space to work in your life. My prayer is that. we can all be honest with ourself surrender these frustrations surrender our control give it all to God and that he will encourage us to step in obedience even in the smallest things. I hope you guys enjoyed this as much as I am. I'll talk to you guys soon. Peace out.	1.0
So sometimes you need to hang the other stuff up, especially if you have more space in your closet, then you do in your drawers. So that's just an idea for your bedroom. Maybe hang up more of your stuff and I do like to have just casual t-shirts and things in drawers, but things that I hardly ever wear like sports bras didn't need to be taking up space. I felt like they were taking up.	0.0
How's everybody doing? Just so you know? Alright, so today we want to talk a little bit about Fitness and you know trying to get into getting to healthy habits, but first we just want to introduce you and we just want to have you explain a little bit of you know, how you how you even know us.	1.0
The office on the office is leaving Netflix now to now they're going to do the product like everything that's good is leaving Netflix.	0.0
Carry me and it's like fuck I don't want to do that.	0.0
it was immediate you and I paired off and talked the entire way up there and I'm pretty sure like, I know I do this is very bromante. But like I Knew by the time we got to Harmons which is like three blocks away. I'm like like this guy's cool. We're gonna have like for sure.	1.0
No, it's the other way around. I think that people in power I interested in spending a lot of money. Yeah. Okay. So they're using they looking for justifications of their own activities. They want to know why is it good what they're doing they want to do anyway see and so why they should text more and why they should they be put into place a monetary. Student that allows for the at-will libitum creation of money and here comes canes and he's not the only one who's one of them and explains them why this is a good thing. So therefore I think they'd hire people of this sword there are constructive. So say if you've got this kind of comments off my back when you apply through you make up a research by for research and and so on and say, okay, so where is this? He's leading us right what kind of policy can we justify with this or help help ameliorate and so on if you say well I probably this doesn't justify anything it if it goes anywhere it probably rather leads to criticizing the whole point of intervening in the first place. Well, then they're no longer interested in finding it because you're not being constructed.	0.0
But now a Barbie I was that not like she was more like a like the pink latex like iconic Barbie suit with the low glasses. I would have got it. Yeah, and then, you know, it designed it where you know with the arms would have this disconnect. Yeah. Yeah. Yeah. Can you help me when I'm packing for ya 12. I'll meet you in the back home. I just I did I thought the same thing and I knew right away. That she wasn't as Colombia. I remembered that but my thing was why would you do it again? It's still I don't I get that it's not the same country. I'm not saying that I don't understand the Venezuelan Colombia are different countries. I'm just saying it's the same thing. It really is the same thing. You're putting on a sash and being a contestant from a Miss Universe Pageant for another. Yeah for the second time you're competing in the same show. So I like come up with something new. I just thought it was like I did you like it was like, but I like that release to be	0.0
We really had to start playing. The team and not relying on two players to just bail us out every time we needed the strength or the courage to win a game.	1.0
When I don't like half a can of the of extra hot pink, let's fucking today like the junk food thing and you can just suddenly here because like I ate like the whole like half of can half of can half the half of kid and I like in like two minutes.	1.0
Before we go that's the thing. It's always we have things to do is half. The reason we need to get them situated and finished and done. It's really it really sucks. I really hate it Sweet Melissa 78-77.	0.0
Yes. Yes, you have reported mentioned. Nothing. Just keep me alive won't stop the bleed look online.	1.0
All quantity, but they have like such good quality is my thing to go watch stuff that I've said I've seen but just like covers like a big, you know vast array of things.	1.0
He does look nice. I mean, it's true. Love you. See nice to anything are when I don't how to bring don't want to like if I want to stop a conversation just like nice like this guy's bad like textured worst Personality.	1.0
I'm hashtag intuitive AF but you can use all 10 fingers you only lost maybe if you're lucky. I don't know. What's going to how will I okay? I'm right now sitting here going please tell me some Behavior tips some how do I start? What do I do? What are some things to think about to start being more of an intuitive eater? Yes.	1.0
You can watch it. It's on YouTube.	1.0
Nana's is great. So you felt like you were getting some speed and we're certainly trying to do a few more speed sessions as well on the track. And then we got to the three 3 ke early November and this was sort of did you finish the exams what this stage?	1.0
You know, maybe there's a box of cereal out or a container of some sort of sauce that people tend to leave out maybe some seasonings that need to be put away.	0.0
How long have you been coaching?	1.0
All right. All right. Yeah me boy. I won't it doesn't seem like it's a hard prediction to make that night. Everything is not on the up and up with mr. Chitting. I'm sure there's going to be something every sort of kind of Mentor figure almost invariably ends up having some kind of dark secret about them that's going to drag Jughead down and it's going to lead into this whole big thing that happened somehow in spring break. Where'd you get ends up missing damn you. Mr. Trump calling it now damn you folks that's gonna do it for this episode of the river to laughter show time flies when you break it down a fun show like this.	1.0
Yeah, because God and Faith day. He invented the Ikea high chair.	1.0
Yeah. I mean, I guess that's okay for a pilot. This is the second episode.	1.0
Books, but to the right there was a formal dining room that you could see from the front door.	1.0
Yes, that's cool. When we were younger. We were super close and now that we're older we're super close. Yeah even Closer Closer now. Yeah, he's one of my brother's groomsmen by the way. Yeah.	1.0
Well, I mean the difficulty I don't see the difficulty there. That's not come from the fact that the others would be performing better by the Blazing their own currencies, but what they do is just to redistribute existing resources. Thibault, the politically well connected to the detriment of the others the problem I think for for this is ordinarily right for a country that has a sound o better money that other countries right now we've been doing for 10 years now, we've made great efforts to make sure that Swiss franc the British pound Euro and the American dollar becoming more is the same thing as really very few changes. No many just options that we exchange rates and so on but let's say if you have known and foreseeable differences the quality of money to different country. So one country is more inflationary the other is that this stationary What happens is that promotes? Exports on those countries that have a worse money because the residents of those countries. Well, they want to reduce Autumn minimize their Holdings of their own inflationary money as much as possible, right so they want to get hold of a better money. This is what you see in all countries that are so dollar rise rise the phenomena of polarization. All of these countries have export surpluses and the strings from the fact that they need to pay for the dollars that they really want to own. They don't want to all their own. Local pocket money they want to own as our bodies such as the last so long since nobody's giving the colors they need to buy them. So they export so they have a structural export Surplus and therefore countries with the better money than structural import circles. All right. So the the industry is those countries are suffering under foreign competition precisely because foreigners want to get some of the local Honey, that's the reason why the US for example as structural import deficit because many more even though the dollar might be quite lousy as a money, especially as compared to Gold. It's still better than most of the other monies that are around in the world. So people want to buy buy dollars and there are therefore they need to export services to get those those dollars from the US and therefore soup President Trump's policies that try to reverse this trend just with Exponent important controls with tariffs and so on will not succeed. Simply for this reason you see so the difficulty of such a country is not that the police use of work would not workers not before the country. It's that it creates pressure on the local producers. And so you get political resistance from that definitely that's that's brilliant.	1.0
Well, that's that's good news to hear and it's great news to hear that everybody physically is okay and it's just a horrible horrible thing. Take care of the planet people. So why we're saying take care of the planet only when I give describe your military career basically for us it seems to me that you basically	1.0
Yeah. Yeah, that's it. And that basically has a link to my speaking that I do. So now I'm out here. I'm traveling around America. I'm off to Kansas City Missouri for my first trip next Wednesday to go and speak at a big conference. I've done Amazon Snapchat. Viacom Microsoft like all the big companies and I just love it. I really really enjoyed getting out speaking to these companies and these businesses and people and just sharing all of the things I've learned about life and all of these cool stories and just lighting a fire up that everyone's asses so that they start to live again because people go through shit, you know what it's like you don't know what the person next to you is going through. We all have these Amazing Stories and struggles and sometimes we just need that. That fire lit up under ass again. And so that's what I love to do aside from chocolate.	1.0
Yeah. So well produced. We're so off schedule Waters. Can you tell the world and all the fans? Why are we so late? Why don't we were supposed to do this? Weekly? Okay. I'm putting you on blast before the podcast.	1.0
I think how you've kind of raised it to it. It works really well because the whole game tries to force you to play like a team and effective and to work together to be able to start up this Titan or unlock it or you know that kind of thing and knowing that it's at one specific location. So it's not going to be like it's going to be obviously a hot Drop. I think teams will like multiple teams will aim for it. So you'll have like that hot battle outside of that Titan, so it'll be interesting and and I'd have never played.	1.0
That's that's rough math. Like they say there's all the time and the music industry. Designed to keep you in debt and this is just another example of it man. It's a lot of these little backwards deals that they that they toss in there to keep you to keep you working to keep they pockets lace while you get next to nothing out of it. It's just it's sad bro. Like I don't ever want to see nobody go through that. Especially someone that works like, you know, the way we know all know Kanye works okay ago in the hibernation and work for like 6 to 7 months straight. No and very seldom calling out for For some time. So I just think that's it's just toughness like never Rockefeller of all, you know of all places like kind of crazy. It just makes you think different about a lot of people that we'd be celebrating even the labels that we'd like yo, they was getting it. It's like yeah, but at what cost a lot of people like basically selling a soul just to get on and years later 15 years later. They still can't they can't even break free of that shit. Like I was just explained with the de la Sol's Shit that they came out with 30 years ago today, you know saying they can't even say not even getting money off of that which is crazy. Like how do you still have a choke?	0.0
And go down to just a t-shirt with short sleeves and I don't care if it's the dead of winter I get hot.	0.0
Well, they still gotta know. I'm like they can only hear it in my he probably is he really? All right.	1.0
I think you've got to the heart of my own skepticism with relation to Keynesian economics. I think Keynes said or wrote around the time that the Great Depression started that we have urged in the management of the great machine. Yes, and I would I'm not an economist but I would argue that the in	0.0
Yeah. And so you bought your by this game and then you'll play the BR and then you'll realize like, oh, it's not a smooth running. Let's say its apex like right off the get-go, right? So, I don't know. How do you feel about the fact that EA is dropping another BRC one of its biggest VR is right.	0.0
Um, I remember it was back during the first season when it was episode 9 the scene where Styles pushes Derek are Derek bushes. Stiles up against the door, and I thought that they were going to kiss but they didn't so then I kind of just dropped the whole thing didn't really think anything of it and then in like 2012. I got Tumblr and I saw like a piece of fan art for Styles and Derek and I was like, oh there are other people who thought the same thing that I thought so then I checked the stair tag, and this was back when like there was like three pieces of like fan art and like a few little pose. And then I found out about shipping and fandom and like before that. I didn't know what it was. I didn't know what shipping was and like steric was like my first Fick and then I just kind of just stayed in the fandom as if that's the show went on in the guns like season 2 when Jeff was like talking about steric more on Twitter back when he had a Twitter. He wasn't scared to talk to us.	1.0
They could win and it's like this isn't even ours long know the best one was someone tried to post a steric versus D'Elia versus stadia because the studio thought that the sterics were going to be split and then it would just be steady all the way but I'm like no you instantly are going to be split. So just like as soon as we started dominating someone hit that delete button. This is like, oh what happened what happened to the pole?	0.0
That's right. Check her out.	1.0
You know what I'm just glad you need to bring the energy out. But I'm glad I got a little bit out of here.	1.0
I think we've already put more time into this in pre-production than we had and paper cutter by far by far well, and I think that's one of the lessons we learned from paper cutter is the best time you can spend is in pre-production that planning doesn't cost very much.	1.0
That's probably a normal decision, I guess because there's part of me that says like our the last time we had when somebody died so we shouldn't do that again, but then there's also the part of me too. It's like you got to get back on the horse, right?	1.0
As far as cooking goes do you want to talk about cooking for one first? Sure. Yeah. Yeah. All right. So what's your I'm going to talk about cooking tips for people on their own what to buy and how the faith? Yeah. Yeah, we're not going to go alone. I like everyone else. I had a budget. I knew my total monthly net salary and I knew my expenses whatever I had left was for food entertainment in the inevitable birthday present. Yes. Yeah. I had my money in a credit union where every month they took out a certain amount and it was deposited into what I refer to as my rainy-day fund. Okay, when my yeah, it was a great thing on my car insurance bill came in once a year. It came out of the rainy day fund if I got a medical bill it came out of the rainy day fund saving it's important. Easy, but if you have a little stash of funds when something out of the ordinary occurs get a flat tire or something happens to your car, you know, whatever any little thing you have the money to cover it and it doesn't ruin your monthly budget. Yeah. Yeah. It's a great thing to have for Christmas presents to shopping. Say that again. Where did you go food shopping. I used to go to either the Stop and Shop or Star Market. Okay, the term Market isn't when I was I was living in Roslindale. Okay. Yeah, what's a good? Say that again. What's a good one a good cheat meal other than Ramen like a good meal. You know what when I was growing up I was growing up when I was living by myself, and I didn't want to cook but I happen to love. I love baked potatoes. Love them. That's what I go when I would do believe it or not. Open up the baked potato throw the mushrooms and peppers on top with a little bit of cheddar cheese. And it was delicious. I also used to do that. I would put a put it in a pita pocket with some cheese on it. I also own. Oh my God, hold on. We're calling her. Hold on technical difficulties.	1.0
You're listening to clean with me the podcast about cleaning to listen to while you clean.	1.0
And I think we're on the right track for that. And so we're doing a lot of pre-production. Yeah. I was going to say we've started doing Production months ago and we don't even have our shooting dates are in April and April are ejected shooting date and we've already location scout it. I'm so excited for that one. It's uh, it's going to be so much fun. Can I tell him one of the locations for the movie? Yeah. We see that we scouted. Yeah, I do it we're shooting in a old video store. Yeah, and not only does it look like an old video store. It smells like an idiot.	1.0
It was like the top of the top of the top people were there. So you're like, oh my God if I mess up everyone's gonna see it. We're stressing but I think because we like we're just having such a good time on stage. I don't know if you guys if you watch the show, we were like screaming at each other and like trying to pump each other up during the show.	0.0
I think there are many indicators that show that you think that's you think that's been a factor in the the trends that have become manifest through in the UK context breaks it in in the u.s. Context the election of Donald Trump the fact that you have a nun saying economic underclass that's basically got nowhere over the last 20 to 30 years and he's just frankly feeling pissed off about it.	0.0
Um, but yeah, that's it for this episode. If you do like think of any requests, you can feel free to like comment reach out to us at hello Morning America. Is that a title?	1.0
Hey guys, so welcome to big facts podcast with Thomas and I'm Ricky with the huge bags podcast and I'm Dave with the gigantic friggin facts. Are you?	1.0
I tried them and it was a bad taste, huh? It tasted bad. But like the spiciness just didn't hit me. Let's play students Tiffany hit me.	0.0
We always lie and say we are going somewhere else and then spring it on them in the parking lot. It makes me feel so bad. That crying is terrible. It's like what you do to dogs.	0.0
Obviously that's you know, the front room on my house and at houses where I had a separate family room. I was more likely to kind of have a little laundry Pile in the corner if that wasn't the front room, but when it's the front room you can't have that. Then you've got a laundry Pile in your bedroom.	1.0
Yeah, well as much alluded to earlier on with giving the goals away too easily. We're not killing games off and that's why we against against Braga and the next game should have been out of sight really but I was actually here when that game was going on and then drove back listen to on the radio and I just said it just makes the come back for the form of even more amazing when they inevitably come back in two days. You didn't know that there was one that was going to give it away at some point we Play well for 90. It was very similar to The Villa guy absolutely battered of their staff from one of our best performances with Villa and then they get a man set off as well. So I'm thinking what is going to absolutely annihilate him second half but they seem to up their game with yeah - we just I don't know what happened. But that goal from a teeny. Oh, you think it was across that? Yeah, I think mentees you think I think he meant. Well you did it again today. Maybe it's going to become his thing is that he can score from these ridiculous tight angles, but he just sits right?	0.0
I think I already found it, but I'm not saying it yet to my wife started.	1.0
No, thank God my parents never did that.	0.0
Let's move on to a bedroom that you're responsible for.	1.0
Yep. So you've completely broken your own rule already I get taken off fast.	1.0
No, in fact, what was amazing about that layoffs was you know, every way it was sad man. I remember he was you were like ball. Oh it was I was a don't tell everybody I was ride room I waited till I got my car and I kind of you know, I just walked around just leaving Trails of Tears behind me all day long, like slipping on the my best friend just got fired. No, dude it was Cool, because you know why I was back the next day on contract worth making more making more. So this this is where it gets fun because okay third and I'm done with the layoff stories. I don't I have not gone back to a corporate job since then, there's positive things to find about these layoffs for sure.	0.0
It's already way behind.	0.0
It has given me everything. I know like I'm just so thankful. I stayed in it for so long because he gave me the technique it showed me how to connect my body properly because everything is done from your Center in Ballroom. All the strength comes from your legs and your Center and hopefully it resonates through your face and through your upper body, you know, so it gave me definitely that strength and connections inside my body. So when I do something that's outside Ballroom, I still feel like I'm able to be connected and look kind of okay fish but it definitely gave me discipline. So on it's good to plan and my body and going through pain, you know and and discomfort and sometimes when you feel like wow, I feel so good today and you look at the video like what is that bad and then like some competitions I walk off the floor and I'm like how like that was. The worst dancing I've ever done in my life and we watched the video with her coach and she's like this is probably one of your best competitions ever, huh? So it always taught me like don't trust your like the interview boy.	1.0
If you want to exercise a good influence on others around something that we see much in politics now intake quite the reverse but Guido, I'm sure old Allison's would want to get in touch with you if they had a people reach you what's the best are you on Twitter or Vine?	1.0
I think the big thing is look out the people in your area as far as if it's other paramedics that can at least stereo the right way. Way or in your department if you guys have other Educators because that made this game be tied in with a lot of public education. So far Services can get out there and do that as well. If you're a trainer talk to your local Health authorities and healthy and it's there the big ones that'll that'll kind of front this for sure.	1.0
The the poor substitute that is pigs in a blanket is really it's so much grosser. Like if you had a pigs in a blanket if you had a sausage, which it is Tiny mini hot dog in Gross like communism cocktail wiener.	0.0
Yeah, they had a bit of cushion prove it of support under the foot.	1.0
It's been a couple of goals like that that have just shown everything that's good about our attacking play within two or three seconds. And then we score a goal everything from that goal was perfect and showed bettina's class and think a quick-thinking tray. All right is showing that he's on the same page everybody else now and making that run and human has his His and product from compared to last year particularly good like I'm real and and if you notice all writing about 85% of the time we attacked on the right now because I think of some Jolly Joe or on the other white did that much today really was always going down the right way to take some imagery.	1.0
So I gotta say this news about James really took me aback. It felt like there had to be more to the story. So I've been calling emailing texting whatever I can do to get ahold of James and so far nothing. He hasn't even liked one of my tweets, but in all seriousness, I'm not as much bothered that he isn't responding to me. What bothers me is that he's blowing off Sterling it's fine if he changed his mind about investing these things happen, but it feels like At least pick up the phone and tell Sterling that the good news is James wasn't the only one who invested in sandbox Commerce. Okay. Well so Jillian also invested on the show what happened with that? I mean she didn't ghost on you two. Did she know? All right, so she mentioned she would introduce you to her partner Jacob did that end up happening?	0.0
So in the book you discuss the fact that you were 12, I think when you met your father and you guys only spent four days together, what do you remember about those four days?	0.0
I'm like we like go out places and Ryan's like if anybody has my phone number, please select are drawing music. Please take your dick pics and throw them out the window. Don't want now I don't want that.	0.0
Maybe you need to make sure there's toilet paper and clean towels maybe need to wipe a blob out of the sink toothpaste blob.	1.0
Yes, and we are the only company that builds fully native apps. There's their Raps that if you visit a website on your phone, it looks good. It performs well enough but it does it's not as it's not it doesn't perform as well. It doesn't you don't typically have access to your camera. If you need to do augmented reality or you can't really take advantage of location awareness. You really can't take advantage and many cases of push notifications. There are wolves in sheep's clothing that are building mobile apps that you can download from the App Store that are actually using Technologies like PHP without getting the weeds. Those are those are web Technologies. He threw all those wolves. Do you have any put them on I want to really put them out there like that.	0.0
I started off as an engineer. So I studied mechanical engineering took some economics classes some some management classes. The idea was to train for Korea and industrial management, but then I fell in love with economics and kind of Economics that I've the first attracted me was mainstream economics. So Keynesian macroeconomics, it's a very appealing intellectual approach is very flattering to young people who just don't know anything but want to world If you have this is right model to tell Co you just got to push on this button and this will happen when if you pull on this level and something else will happen but it's just sorry he drop it just that point.	1.0
Johnson I'm from Venezuela.	1.0
So why don't you told us about exploding eucalyptus trees and yeah, yeah.	0.0
These couples was they talked about having clear boundaries. And so for all of you out there listening. I'm going to give a little bit of homework here, but you should even if you're if you're in a relationship if you're not in a relationship, especially if you're not yet in a relationship, but you should write down clear boundaries and you should have them prepped out before we're on where if you start dating someone that you can have a sit down and say listen, this is the boundaries that I'm committed to when I spoke to this first couple they said men and the The wife said it was so good for me. I have such trust in him because he sat down he had his boundaries. She had her boundaries. They kind of came to a consensus and they said will never cross there someone if we feel like it's getting to be too much someone's going to yell and they and I asked him I said, what would you do differently? Is there anything you would change and they said honestly we didn't and that's really the fruit. You don't want to leave it until you're in a compromised situation to exercise self-control. That's when it's too far. The Bible says to make no. Vision for the flesh. If you find yourself in a position where things are being compromised. You've actually made an allowance in your boundaries. Your boundaries should be that you're not in a compromised position and not only that but like Krista said to avoid the appearance of evil you doing that. I mean there's there's coffee drinks that I can't take pictures of and post on my Instagram story because like Nitro coffee, it looks like beer right and so I drink Nitro coffee but almost drink it in secret because it's like I can't it's coffee. I don't have any taste for alcohol. Never touch alcohol. I don't even eat alcohol. I don't even eat alcohol. It's not even if it's in and if it's in my food if I read it on a on a restaurant menu, I don't order that thing because there's alcohol in it, right? That's how that's how strict I am with myself on that. But but I won't take pictures of it because people all of a sudden think what even if it's one out of 200 who doesn't know that I'm in the craft coffee and love good coffee and thinks I've got I'm drinking alcohol. I just won't let it happen. So avoiding. Yeah if it causes one.	0.0
Well, sometimes it can be the same with cleaning.	1.0
That's how I had it done to me. Just being imposed a so they have to peel my son out of the car. He's afraid of shots. Even the finger prick. Yeah, aren't we all I'm fucking terrified of shots. I'm not into it the flu shot.	0.0
They would squirt a little bit of dish soap on it scrub it with a sponge and then rinse it under running water and put it in the drying rack.	1.0
Yeah.	1.0
What are you doing here?	1.0
Well after my brain went, you know, I feel like it's time for us to do the hottest new special segment. Yes, Riverdale Riverdale rants guys, but I can so yeah.	1.0
Well, I mean he's so my dad was in the Air Force also and you know, I think he was kind of a punk kid kind of like I was and I think it was a lot of good for him and I can feel the same way. I was like, I was like, okay like I could join the military, they'll pay for my college and also like it was kind of like not sure if I was ready for college to be completely honest, like I felt like I needed to kind of go out and like see the world and like screw around a little bit. And you know not it's not a very not very popular. I did like not go to college right after high school, but it is if you join the military, I think it's just weird and I definitely would recommend it for anybody and I definitely would recommend a right now, but but it was it was very good for me. You know, I did I joined the Air Force at 17 and I ended up spending about five years in the military honestly because I knew at the other end of that I'd be able to afford to go to film school. Yeah. Well, thank you for your service. No. Thank you for your service. All right, so did it pay? A off do you after you so you yeah, so in the military then now you're going back to films.	1.0
Yeah.	1.0
Yeah. Well and I think that I usually think comments are they make me laugh and I actually really enjoy talking to haters like yeah, you know the sweet-looking, you know young person just wrote something like well you're sending everyone to hell and you're going to hell yourself. And yeah, I just like called her out. and was like hey, why do you believe that like, do you know that I'm a person and you're saying that to me on the internet and that's like actually such a terrible thing to say to somebody and a lot of them apologize because it's not about me convincing them that my way of thinking is right, but it's more about the more defensive you are and lieu of actually being an empath and listening and like allowing people to On their own Journeys with patience and love instead of always trying to like get everyone onto your team. The more effective you are just as a human being in general, but especially as a Christian, I don't understand what church is telling people that's emboldening them to go online screaming about someone else going to hell like that's yeah. Jesus was not walking around Jerusalem screaming about hell. Yeah, so I'm like, where where did you guys even get that from and what? What scripture is that the way you're supposed to be handling people that you disagree with?	0.0
Oh 100% a girl of color. Like honestly at this point because they're yeah, they just got real trifling towards the end. They started all white and they ended all white. It's just like come on y'all for this, you know Place free of racism homophobia.	0.0
I saw that the other day crazy. I was like, oh my God as his horse isn't the only thing he's riding on an Old Country Road.	0.0
And I think it's because I didn't have the the skill yet to coach back then right and they did it really have any system on how to have.	0.0
This is the one because it's not that difficult.	1.0
Like you can get your good guns your good armor a decent amount of Shields and Thunderdome and then you can go to the It's your areas for your ammo afterwards. Absolutely. It's a really good place to drop.	1.0
Like, I don't know. I mean I saw that I mean at the end of last season they burned his beanie look prep boys.	0.0
Has individually yeah, they have a team-based and so they have different in every like all other games like League of Legends and DOTA. We have her solo MMR and then you have Team MMR say go don't know why they don't have it.	1.0
