text	sentiment_score
So they don't make it too muddy or or whatever, you know 7f room doing the first part doing doing it that way to with you guys.	1.0
Bye. Bulls you can you can at least find find somewhere where they'll get along and don't just have to put them all together. All right. Yeah. Well and I try not to mix too much with young and old that's the other thing you guys probably the same thing is if he generally when they're young and Too Young or whatever young and old this doesn't work. I try and mix bulls that are kind of in the same kind of age bracket. Not not too much because II If you get too many youngsters In Their Own Zone, you know how many Smart Ones they're all just thousands of goofy. But then at the same time I try and just do it that way. I'm not saying, you know, and I don't know there's there's mixes that you're thinking it's all right. This is a perfect mix or getting along great and then one day the fight breaks out your welcoming six and you know, we all know that that program but So that's how I how I have my set and then the sixes or so, but and then the second part of your question, I already forgot. What were the how many trips you you put on the moles a year? So, you know, we have 20 rodeos and and that includes some bull rides and stuff. So not as we all know not every bull goes to every event but generally when they go they got they get back twice, so probably around, you know, 15 to We find out it's probably early and and but remember our our season doesn't start till the end of March and it's over, you know, probably around middle of October. So we kind of so strip for pretty consecutive. It's not like we you know, you know, it's spread throughout the 12 months. We only Rodeo for about seven months out of the year. And I mean excluding you like the NFR and that kind of thing, you know, but you only take such a hit small. There, you know a handful of them on speaking in terms of the whole herd not just hand out of them, you know, so yeah with with that being said have you I mean being that you know, and I think if I'm not mistaken and maybe it's changed now, but some of the rodeos out there California and stuff they may only have rights or buying buying bulls. Have you figured that some Bulls just can't take that whereas, you know, Omaha and and Boot Hill and bad news they can take That right? Yeah, so I actually most of the bulls that you're right some of the that is one thing I've learned about the bull deal that I I did not know before is I didn't realize how important in this sounds really silly and kind of naive but I didn't realize how important the the deliveries were on on the Bulls until the last few years before I you know, I always kind of treat them like horses are pretty good about you know, they kind of take a scoot out of there and they go pretty straight for a while before they start into their Circle. Usually well with the bulls as we all know if a bull Curtis back right gate, he he's so wired and program to do that right there if the gates in his way or if everything it's hard for him that change it up if they've if they've done it done it very long a good example is is so I have a good buddy in the Northwest and you guys know him and my Quarry he has a bull call Cowabunga and so Years ago we were going Cowabunga is always out of the left and we decided he Mike's bringing the reading and reading rodeos. All right. Well, we might thought well heck we'll try and figure out how to get Cowabunga out of the the right. So we were going to we're going to running through this dry if running through and making turn out of there out of the right. We hiding tailed just dry. Nobody even there now we can it was all we could do to make that simple sucker turnout. Out of there to the right. He just wouldn't get one do it just like is the only thing that has to be spraying or something. I don't know that goofy little pot liquor. We couldn't hardly get him to turn out of that properly and finally, II think what we finally ended up doing is running around running around in and doing it until he finally kind of went out there but it kind of ran down the gate even dry. Anyway, we tried to Buck him and it didn't work and gave her a ride and all that. So going back to my original point the it's if if they've if they've been out of one delivery very long. It it's so programmed in their mind. So for me, it's been hard to switch him. But I just try and change it up when they're young, you know before when I see like when I buy up a little if you know we get to a place is only has rights and and hopefully the Bulls young enough. I see I just start changing them up right away and and make them, you know learn to do it that way now. Obviously, I have some that don't don't don't ever change like jive turkey you were talking about him and Was too a while ago, you know, he's right there to the left. He's never been out of any other delivery and he's really good. So why would I mess with it?	1.0
So when there's the rodeos where they only have right hand shoots Well, Jack turkey doesn't go, you know, you know, that's just a way that's got to be, you know, he and I only got a couple bulls that way but you know, he once they get to where they're pretty shiny in there and they're that good you don't really want to mess him up.	0.0
Do you are you gonna are you gonna start going to some pbrs and stuff while you're slowly while you're slow time off rodeoing?	1.0
Well, I wouldn't say no, but I wouldn't say yes. I mean, let's face it. They're like I said the other day when we went to Sacramento it was it would like that those Bulls Bach like hell, I'm okay. And so and so when when Whenever whenever you put your Bulls up against those guys, it really lets you know, what and for me I eat it's not that it's not something I don't have investors and I don't have partners and you know, that's the only partner I have my wife and she's not very loaded so so happy so we don't for the PBR deals just different. I'm and I enjoy doing it because it's something to do. In the wintertime and and and I and I like Cody Lambert and we like Riley. We do do some other stuff with them at the American and that and their friends and that and and you know, like I said the pages and then you got new guys coming in all the time with there was some new contractors there that are pretty aggressive on putting bowls together. It did you have it's not something it's not something I can compete with, you know by looking at it though.	0.0
You heck your bullshit in just fine.	1.0
But remember that's one time that one time one event next week after week after week, and maybe they are maybe and I'm sure there's a couple dimples that would do it week after week after week. But but for for us, it's not something that work all the way. I'm gonna completely focus on because we have a lot of rodeos and we have a lot of good committees and a lot of people that we do business with that. We that we enjoy, you know, enjoy as well, you know, and we have to have a good set of both for our rodeos. Not just our horses, you know, we we all those committees at a service that's good throughout good quality throughout that's something that we really pride ourselves in here with our rodeo company is We're not yet. I don't want to ever be just label the horse guy or just a bull guy or a guy that has mediocre rough stock and great time today. We try and be full service. We want the best pickup man. The best bullfighter we can get the best book Bronx bareback and Bulls and and even time to be in cattle. We want to be good at it all. You know that I something that that I wouldn't when we first started this one of the one of the guys that I've Has looked up to that I've always thought had excellent stock throughout was Sammy Andrews Sam. He's always had good bulls and good horses. He wasn't just a bull guy or just a horse guy. It's so and that for me. That's not my want to pride myself in this being a Stockman not just one one one sided because at the end of the day those guys paid their entry fees to they need they deserve a decent shot, you know, so he's so leading into the to the 2019 season.	1.0
You got a couple couple points here. Is there any any Young Horses you're going to crack out or many bulls. You just bought your kind of excited about.	1.0
Um, well, yeah, so we haven't bought any any Bulls right right this minute that are that are really fancy. I mean, I got some calves that I bought from a guy that from ask from a neighbor that are look really good with the dummy and and have got a couple Rider trips on that look like they might Might be really good but I don't want to brag on them yet because they just pretty green. But what are those who you lines? Sorry. What are they two year olds? And you said they had a couple of ridership for the three year olds their fields? And and then then I have I do have a horse coming on a young horse that I call white-hot. He is a solid white horse and he's actually out of that gray mare we were talking about earlier. While Blue well, I got has only had a couple of Rider trips on him, but he won second at Bob Marriott's dirty rotten buckers bucking horse fraternity last summer he one second. I think it was in the bareback ride. Anyway, he looks pretty good. I think that horse he'll be he'll he'll be 5 this year so he got a little more age on him and then some of them because he was just a little bit of a late bloomer, but he bucks pretty Dang good and and I saw I think that that'll be a up-and-coming star for us this summer moving forward in and there's a there's a couple of other Colts that are that are coming on. I mentioned that Indian burn in that Indian summer line of horses. There's a little brother to Indian burn coming out and he's a a sista numbers 505. He's just a, you know going to be a four year old black yelling and he box Really good. He didn't even have a name yet. I need to come up with a name for it.	1.0
But anyway, yeah, so yeah, so that with rodeos I I don't fight Bulls anymore. But probably one of my fondest rodeos ever been to was Salinas. Oh, yeah. She's in the bullfights are think five five times. But yeah, I that was that's probably the coolest Romeo been through I like the heck out at Rodeo in the history and the Heritage behind	1.0
Well, absolutely. Yeah, I did so and that's the thing I and I'm glad you missed that. That's the thing that's different out here that from like the Midwest rodeos or the text rodeos or whatever out here when you know, you'll heal you will be talking to different contractors are committeeman and stuff like that out here on the West Coast like some of our rodeos go three and four hours long and they're like how the hell do you have a rodeo this three or four hours long? Well, it's out here. It's more of a celebration. It's like all days he'll you know, And then and everybody's just hanging around all day and used to call those we used to call those cotton carnivals. Yeah. Yeah, that's that's got me kind of I don't know. It's kind of like a celebration kind of I don't know if it has something to do like talking about Salinas, you know, the the Fiesta Mexican heritage Salinas rodale, you know, and just how the heritage is of it's a celebration more than just a two-hour rodeo in a few know and and you know my life she you know, everybody knows Haley she When she when she moved out moved out here and we started in started, you know going to the Royals but with me and you know, she had been out here a lot before as well, but before that but Morgan involved in the production and stuff like that, it was a it was a kind of a culture shock even for her being someone that did in the rodeo business. So for a lot of years to her dad and stuff and And then you know, they were raised under that Jerome Robby Robinson kind of Steel was it was it go into a building? It's a two-hour show, you know kind of almost like a concert you just went in and blew it out and it's not but they didn't when coming out here on the West Coast. It's like they're the committee's and then the celebration is idea behind it. Is it tell us you can keep him there for four hours at the beers. Can you make more money? So that's kind of a different way of doing it.	1.0
Same idea just a different different way, you know, so and that is the rodeos out there freaking me and a buddy. We'll talk another day because some some of the first rodeos were out there and I mean, they're huge like you say keep them there for four hours. Like we're not talking about two or three hundred people talking about five or six seven thousand people.	1.0
Oh, yeah. Yeah. Hell have you guys been to Pendleton?	1.0
I've not that's not one.	0.0
I've been to I never get done you've been there. For six hours, but time you get there a little bit early and you watch and they have the Indian relay. They have the Indian relay races and I mean it in a policy say the way when I say your be there for six hours. I mean, it's six hours of fun. But time you go to The Letter Buck room and you go to the when you go to the rodeo starts and they have like I said the Indian relay races The Wild Cow Milking and they Buck, you know, 20 whore 20 bare backs 20 Bronx a bunch of bulls have did they have you know, there's just a whole bunch of Stuff and and and it's awesome. It's just so I guess what a person has to really be cognitive of is that it's not always about this. Like it's there rodeos aren't just Stamped Out of a cookie cutter everybody and every Rodeo has a different, you know different way of marketing their deal and that's what I think is pretty really pretty cool about the West Coast rodeos in particular. Is that whether you're at Salinas with the bullfights and what's going on and the California rodale and then you go to the Pendleton with the with the Native American You know history involved in the Tepee Village and all that all all even over to Joseph Organ, you know where that you know Chief Joseph days. I really felt celebrate the best Perce tribe and all that's going on. It's just a lot a lot of different things that play into how they Market their rodeos and how they do their thing is and each each one's different a little bit but really kind of there's a lot a lot to to see in a lot to check out. It's really cool. I think. So, like I said, it's not there not just Stamped Out of a cookie cutter there. It's there's just each one's a little bit different and I like it.	1.0
Thank ya wealth or you got anything.	1.0
A question that I wanted to know and I think it's probably going to be different for every Rodeo guy. But what you said you buy most of your Bulls are all of them what you just bought some seen some dummy trips on what are you looking for? I mean, you know, you're not you're not competing with them. It doesn't sound like so what's the few quality traits that you really looking for in a good one? Well well Oh guys look at the air and kick and spin but then for for me that that I guess that's I like speed. I you know might Corey and I always round and round about this because you know, I like I said a little bit ago Mike Corey and I are good buddies and bikes been at Northwest bull man for years and and he's in the break over Bulls. He likes bulls that that break over and old knock your job. You don't hang around you've been hanging around on kiss so long, you got the same flavor. He does with the speed a little bit when they have that intensity and speed all I know I like him to kick. I'm not gonna happen. But you know, but you do look at you do look at this. That X does a lot. You know, there's a lot of guys that even in this day and age they don't care how they read.	1.0
They just want to see him but you know, well well, so, how come how come for me that I look at genetic number one is I feel like its genetic if they got a good kinetics there. They have a lot better chance is hanging in there. If if you get them a little tired and burn them out a little bit tinkerability Yeah, if if you freshen them back up, they'll come back for you.	1.0
Yeah, the other side of that is is it is when I'm done with them they got value as far as if somebody, you know wants a breeding bull.	1.0
I got some sun, you know some some some genetic ability here that I don't have to just take my old bull the sale barn I can taking you know and selling the somebody that's raising them and get some good out of the old boy, you know, so and and have a cross that bridge yet because you know, but I just look for it that way, you know, so do	1.0
Have a flavor then that when you were young or when you were riding bulls you like, you know, this was your favorite Bull and you kind of maybe it'll make it a little better deal.	1.0
If you happen to buy a bull that was you know, the similar genetic line do you have well, I you know, I it's not so much about when I'm riding bulls as much as you know, like I said, I like the speedballs because I grew up around them. But then for me now I like going back to any Anything that that's related to page blood and that's just because of value, you know, we were talking about jive turkey while ago again, he comes up and Toby Floyd rays that go but he's out of a page bull. I don't know what I that's messing about that. I think yeah. Okay. So whatever that is, I don't know but you bull guys know what he is.	1.0
That's that's that's good, you know, and that's I just know that if he's out of a page bull and a good cow. When he's done, somebody probably gonna want him, you know, so Not only was he bred well, but if he has a good career that you know that you could look and Bowl, you know, so that that's kind of what I look at.	1.0
That's that's interesting to see to hear that side of it as far as you're looking at the after math because a lot of guys that are providing a breed bullet actually agreed to I mean, they they want to build it's been to the finals and read good and it was going to help that resale value probably quite a bit.	1.0
Oh, absolutely, you know performance and you know, what's the three p's Prodigy performance and pedigree? And so that that's you know, that's that's the three the three Deals in the whatever it is the beef business everybody looks at those and I look at it kind of the same way in the in the bucket Bowl deal. You know, you gotta gotta have those ingredients. Obviously. We you can't have Prodigy if you've never read them, but You know, that's the third leg of that if if that you know, somebody does cross that bridge will then and breeds one of them both. Well, that's great.	1.0
You know, thank you Tim. Is there anything we're kind of near the end here anything you want to add?	1.0
Oh, yeah. No, just I want to say thanks to you guys for having me on appreciate it and I want to want to anything that grows the Western way of life and and if my thoughts and our business. What you know can add to that and add to the rodeo business and make it better. That's what we're here for. You know, it's a something we grew up around and something we've always loved my wife and I and our all our kids we want to we want things to go good and go directional the time for everybody and and certainly thankful to be a part of it.	1.0
Okay. Well, we appreciate your talking and is fun to learn learn new side of things.	1.0
So we appreciate It well, thank you. You're welcome. And thank you as well and we'll be in touch sounds good.	1.0
It's already way behind.	0.0
Ever heard of lab-grown diamonds lab-grown diamonds are essentially chemically identical to Natural ones just made in a lab at lightbox. They've cracked the science to grow gorgeous Stones every time check them out at lightbox. Jewelry.com. Backslash Jamel used coach Amell for $25 off.	1.0
I was young little bit cocky. I guess you could say because I'm this things. I look back on like I remember sitting and Kevin Liles office and he heard a demo we had And he was like I oh I'll put you in the studio with Primo and y'all do for joints and my dumb ass goes now my man need to do to beat it.	1.0
Just so people can understand what he just said is he turned down working with DJ Premier? That is who Primo is for his man's whose man's baby my man, but what I'm a loyal do, okay, I'm a loyal dudes.	1.0
I was like yo at the time we was Can we my man doing the tracks this of course Primo the legend now, I look back on this kick myself in the ass.	0.0
There are some actors that you feel like you personally know because they play roles that remind you of folks in your family and your neighborhood or people you went to school with. So in 1999 the movie The Wood came out and it really is one of the most underrated movies because what made that movie special. Is while it was based in Inglewood those characters could have been coming of age and Detroit Chicago really anywhere now Omar Epps my guest today on Jamel Hills and I'm bothered has been in a few movies that are just like that from Jews to Love & Basketball, even the program he has had an incredible career that has spanned some years. He joins me today to discuss not just his career, but the book he wrote about black fatherhood his days as a former MC in case y'all didn't know he used to spend on the mic and Why we've never seen him and Pittsburgh coach Mike Tomlin in the same room now, but all jokes aside. Very pleased to welcome Omar Epps. He's up next. Because I'm such a gracious host especially to guess whose work. I've admired for a while and you know people who I get the sense even though Omar you and I don't know each other that well, but you know, I fuck with you, right? So because of that, of course, I'm gonna open with something that I'm sure you have a lot of thoughts and opinions that plays right to your strength. Let's talk about your damn Cowboys. Ha ha ha. Wow. I know what a what an opener. Yeah, like real Graces of me to like bring up something. I'm sure right now for Cowboys versus everybody is a sore subject. So where do you stand on Jason Garrett? Because a lot of is to some degree typical after a loss that people immediately direct all their anger and frustration at the coach. So that's kind of common but with Jason Garrett is just has always felt as if there's been this love-hate relationship between him and Cowboys fans who are expecting more you always expect more but in particular this year, so what's your assessment of?	1.0
Jason Garrett, it sucks. I'm 50/50. I've always been 5050 with Garrett because you know, I'm a big believer like, you know team sort of take on the attitude of their head coaches, right and and you just has that sort of feeling Jason Garrett now don't he's one of the nicest human beings.	1.0
So if you had a chance to meet a minimum, he's just a nice guy, you know what I mean?	1.0
And so there's a part of you that roots for a person like that, but the sports fan in me, you know, I've been saying this for five years. I want Bill Cowher To be our coach with the pieces that we have if Bill Cowher was a head coach I would it would be over the moon. Okay, but we're going to see it's 50/50. Look it's you know how this change his day-to-day if we end up making a run in the playoffs if we end up in the NFC Championship all of a sudden a Garrison draws forgotten.	1.0
You know what I mean? Yeah All Is Forgiven us.	1.0
We don't make the playoffs this year.	0.0
You gotta go, you know, what would be a perfect scenario especially for you is if the Steelers fire Mike Tomlin and then he coaches the Cowboys so then everybody can see you guys in the same place, right and no dispel the room and dispel the rumor that you're literally the same person.	1.0
I'm sure when people started saying that I mean, do you actually see the resemblance or you just like nah, at first I didn't and I'm like, I guess when I grow my beard out I was like, okay we look he can look like my older brother's wife Lisa. I was like, what do you think? She was like a little bit, right? Okay, so you can you can take it they say we all have a doppelganger somewhere in the universe.	1.0
We will know that I guess if there's ever a movie made about my childhood you probably going to be the first guy I would assume so that they call so Alicante is just to do everything. Let's go back to Brooklyn for a bit. You know, as you mentioned you all the New York teams. They were not very good. So, you know, you kind of wound up gravitating toward the Cowboys. In terms of you catching the acting bug.	0.0
How did that come about that came about so my grandfather got arrested. So he was a jazz musician. My grandmother was like a jazz singer like photographer just artsy and you know growing up. I thought I was going to play football and I got hit real hard and I was like, huh? Maybe I can act like a football. But yeah, you know, I've always been into the Arts. I've been writing for as long as I can remember. Are you should dabble with music and the first, you know doing the school play like anybody else and that's when I got bit you did I did we did the play grease? Oh, oh, okay, but then you know, I was I kind of got it really acting became an extension of writing because I've been writing poetry and short stories and all that stuff and you know, when it came time to go to school. I was like, I'm going to audition a performing arts high school and really see what it is, and I hadn't really done. I hadn't done. Any acting classes and you know other than regular public school stuff and I auditioned for vocal and acting and I got in and then that was it after that because this you know, so it's an incredible performing arts school. I mean in the country and just the faculty and just the way that they treat the art itself and the crafted just really I felt like I had found my purpose I'm gonna guess that you probably didn't Maybe	1.0
A whole lot of people pursuing that kind of career pursuing that kind of passion. So, you know, what did like your people your friends? What did they think about the fact that you wanted to pursue something? That's kind of non-traditional even though you're in New York.	1.0
You know, it's funny about that is nobody really knew I really didn't I mean my mom knew but it was just my peers in school. Like I still have my boys on the Block and he's just like, you know go to performing arts and I was just quiet with my wall and then you know, I had my boy Boys that I grew up with that we went we all went to the same High School my boy mom and my boy Mitch so we shared that thing and and I mean it for me it happened pretty quickly. Exactly. Yeah. I got out of high school a book juice and that's when he was like, oh like you really like trying to do his acting thing and I was like, yeah, but um, you know, I've been I've been blessed ever since. So how did you book juice juice was what they call a cattle call. So I so I you know, Got out of school and I was one of those and take a year off get a job kind of figure out, you know, I didn't I didn't know if I want to go straight to college one of my boys went to how and I was just like I'm gonna kick it around in the city audition heard about this audition went and it was like, I don't know how it seemed like it was like a thousand people there go in read they called me back read again. It was like every call back. It was a smaller group and it was a lot of chi don't remember how many callbacks but I wouldn't be surprised if he was something like 15 called like something out there and then there was like there was like eight of us that they were kind of like trying to put will you to read this role and you read that role and then they had a dinner and I remember my manager at the time she was like, you know, they really hot on this guy 2-pack 2-pack shocker and I was like what you just like whatever you do try to sit next to that guy because they really love love that. And of course as it would play out we sat on opposite ends of the table, you know what I mean, but after we had this dinner and everybody just vibed out and about couple days later. I got a call from Ernest Dickerson. He said hey man got some good news. Looks like you got the part and I was like really and was like it. I'll never forget that moment for the rest of my life.	1.0
Now. They they had you you just said that they had you kind of doing other roles to like like, you know, And everyone everyone everyone was there. Did you always want you or was that another part that you were also kind of drawn to his will that you would have been happy to play?	1.0
That's a good that's a good question. I think well originally I went in for Q. So that's you know, I had the blinders on for that but once they started moving us around and well you try this role. You try right hand. You try Bishop, you know, you just had to be open to the process, but I think internally, I've always felt connected to Q, you know the first time ever	1.0
Script, so well, it wasn't, you know relatively recently. I had bochum Woodbine. Okay who was on the set of juice playing the stand-in for Treach? I think that's what he did. He told a pretty funny story about his first the first time him and pot bonded was they smoke weed together? Alright, so the blood together you remember your first time like when you met him and when what was that experience like first time I met Park was at that.	1.0
At dinner, I just spoke about and who he was. No, I mean vaguely, you know, like the Digital Underground thing, but it was it was more vague. You know, we've I blew it was cool. Yeah that you know, he had that pack had that thing that some people have like when they walk into a room there's a magnetic energy that he just, you know, sort of sucks the air out of the room and then after you know, We all found out we got it and I think he was staying at Harlem at the time but his mom's and then they started bringing us in like the rehearsal process and that sort of thing. That's when we started getting cool and but Park was Park which is a one of one-of-a-kind do really really smart way more book reading people give him credit for and then you know, once we started the filming process man, we just Got tight and got cool and it was it was all New York. So, you know cats was trailers was getting ran up in and robbed and it was all type of stuff happening around the filming process because it was still old New York and no I remember going uptown with him to you know, go to his mom's crib and met her and he was a good dude, and he was told he was recording his first album at the time so I have fond memories of like in between Takes all the you know lunch break. He'd be like yo o run up being I'm run up in the trailer and he would be spitting around to me and I'm like, oh, what's that fool? And he was like, oh, I'm gonna do this song blase blase bar, and I've told her story once before but I remember with this is when I really sort of Genius apart one day we came to set and he was reading the papers and some woman had through her baby in the incinerator, right? That's a horrible thing, but sadly grown up in New York at that time. That was normal to hear like you heard stuff like that all the time and park was so affected by like it was messing with him the whole day and I'm like, oh it was like whatever and same thing happened at lunch. Call me in the trail. Yo, he starts spitting this verse and I'm not putting two and two together now months later when the first album come out and I saw Brenda's Got a Baby. I was like, oh shit, that's the joint that and it but I saw the whole process and I was like, oh, yeah, he did.	1.0
Mmm different when you guys are shooting juice of course, which went on to become a cult classic essentially. Did you have the vibe? Then didn't have the feel that this was going to be the kind of movie that would like really resonate with people, you know.	0.0
All right, so is is for me it's a 50/50 thing 50/50 in that, you know, I was 17 so I didn't know shit about nothing. Right and it's that's naive Tay that you have that when you're that young that I think protects you from the realities of the entertainment business now personally, I always thought we was making fire because of what the movie was. I was like yo, this is like our life, you know what I mean? Like I could relate so much to the film that I felt like I would go see this, you know, but then you know, this is me saying it in hindsight, but you just there's so many variables that come into you know, the filmmaking process the timing the market Yada, yada yada, but personally I always felt it was going to be fired. You know what I mean? Because I was a part of the process again. I'm on set with pot we doing this scene. We doing that scene and storylines going here going there. I thought it was dope.	1.0
Do you think juice could be remade today?	1.0
It could I think I'm going to believe in like you leave the classics alone. I think you could take like the bits and pieces of the story line and modernize it. You know, I don't know if you continue it.	0.0
I was like you can't Guys, like literally everybody's day. Yeah everybody that were the characters like they're all going.	0.0
Well you do like you do like, you know Q went on to become like a record executive and Bishop had a baby. No one knew about that. They found and he raps now, so he's signing up him here.	1.0
I don't know. They always come up with something creative. As you said like not only you know, you were enacting you always into the Arts. And music was something that you were also into now. Was that something at that time? You were pursuing at the same time?	1.0
Yeah. I had a record deal before I booked my first movie A lot of people don't know that and so it was me and my cousin we had a group called wolf pack and we were trying to get after it. But that was the gatekeeper days. That was when you couldn't I mean it didn't you know right now you can just hit send and this out to the world and it is what it is and you know, they wanted I was kind of an Ali and his sense of now there's just hit movie out and we got this kid signing with deal but he's spitting up because we was more awesome like revolutionary kind of Dead Prez type of field and it was like nah, we we need the radio and I'm like, well, that's not me. So it's just got bottleneck that that you know at that at that point and I was young too. I was young little bit cocky. I guess you could say because I've this things I look back on like I remember sitting in cash. Now's office and he heard the demo we had he was like Ayo, I'll put you in the studio with primo and y'all do for joints and my dumbass goes now my man need to do the beach.	0.0
Just so people can understand what he just said. Is he turned down working with DJ Premier? That is who Primo is okay for his man's who is man's baby.	0.0
Come on, man, but I'm loyal do okay. I'm a loyal dudes. I was like yo at the time we was rocking with my man doing the tracks this of course Primo's a legend now. I look back on this kick myself in the ass all the time. But at the time, you know, I was just being loyal.	0.0
My peoples yeah, but you know, I was surprised to see your man is if he was for real he to be like you know, what I appreciate the Loyalty but you enjoy.	1.0
Yeah, exactly.	1.0
I wish you told me that too now because we do our research here now, you know, we do have a clip of you rapping, right? All right, it's what you want a wolf pack. We're gonna play your verse right now. Remember that verse and you remember that whole yeah, I remember that time.	1.0
Yeah, that was a that was a crazy. I was a crazy night because it was a battle. We battle like for duels at night. I think I was like, I think I got caught out there that night. I won one and I got cold out there for the other but this is all while he was filming a video.	1.0
Oh, so you made the decision to not pursue, you know music not in the same way that you pursued, you know acting but how many times have you kind of rethought that decision? Not that you couldn't be an actor too, but you you literally could have done both, you know what I mean, you know.	0.0
It was a different time again. Like when we look at how it is. Now, everything is so fluid and you know, but before everything was so rigid like this. Is he even back then it was like whoa. If you do television, you'll never be a film star. If you know, if you do film you can't go to tell like people looked at television like it was beneath the people still looked at, you know, you can go on to be a Broadway Legend and like with the music The Duality thing was was kind of rare back then I mean even when you go back before my time is You know, very make Barbra Streisand, you know what I mean? And Frank Sinatra was never really considered an actor. They were just taking advantage of situations, but you didn't certainly from the black side of things. You can see that Duality like that. So, you know, I never really everything happens for a reason and I know I put my all into it so I don't have any regrets in that way. Like I never feel like oh if I would have took this seriously like not took it seriously. I got I got thousands of songs in the stash. So, you know just Just it just wasn't meant for me to do it at that time.	0.0
I guess so out the gate you do juice and you did do some TV stuff in between but movie. Why's your first three out the gate is juice the program and Higher Learning you did Major League to so that's a to yes. That's sure that's that's your for still out the gate. That's a pretty crazy start. What was that time like for you then it was surreal.	1.0
It was surreal. So, you know soju. Comes out and you know, it's just like, you know poison Hood came out. It was just like we felt like it was this new movement. You know hip-hop is everything is happening at the same time like you go back to that time frame. You can't just look back at my career. You gotta look it with hip-hop is that you got look at everything to inform you of how it felt to me because it was just like we just felt like we were at the tip of something, you know crazy happening right now. And if and for the culture this overuse were now but that's what this was like the the second birth of the culture and then, you know book this movie to program which for me was, you know again, I thought I was gonna play football. So now I'm getting to live out this kind of thing and the writer director of that film David Ward, he wrote major league and so while we were filming the program he was like, you know, I guess there's something contractually was happening with Wesley Snipes who played in the original Because I didn't really want to do majorly to that wasn't my cup of tea. But again that loyalty thing I'm like yo this dude gave me my second job site. Let's go rock. So when rock with that and then Higher Learning, I think John Singleton originally wanted to POC to play Malik, but then pop got locked up. And so then the, you know getting higher learning it was it was a glorious time. It was a great time. It was like, you know the to taste your dreams and to get to live them out is invaluable, you know, and You know, you know you making a little bit of money and you know, you just for me it was like surreal I was so young when this whole process by the time that I'm not even 21 by the time you know, Higher Learning is coming out. So it's just like boom boom. Boom.	1.0
You know, how much did you have to adapt to that to now all of a sudden you're famous, you know, right.	1.0
So I was totally disconnected from being a household name because there was no social media, so I didn't know that you didn't know you were famous now, I know. I was famous like in New York, you know what I mean and you know certain places if I went to do promotion and it was it was a different world. So we didn't have that that instant connectivity. So I didn't know how famous if you want to you know, say like that and plus the type of person that I am. I'm more like laid back I had to depart to feign that I really had to you know, I'm from Brooklyn like it wasn't do staring at what they looking at and we got a whole different mindset and they might just want to autograph and it's like oh	0.0
Even you not from gentrify Brooklyn or from like from the pre gentrification Brooklyn, right?	0.0
Yeah, so so me and my crew we we Street about it. So we had to make that adjustment but there was also a lot of love back then and I'm talking about within at least like the New York entertainment Community, you know a lot of cash where you you know, you run into Wu-Tang over here you running the Mobb Deep over here and it was a lot of love like everybody was very supportive of one another. You know what I mean? Because we were Everybody was like we all riding this wave and like where is it going? You know everybody's young everybody's ambitious. You know, you had the Godfather Russell Simmons blazing the trail, you know, you got young puff coming up about to tear it up with bad boy, you know Andre Harrell like it's you know, I just have great memories and you knows a lot of great parties, you know, but, you know when it came to the other stuff it was real it was real it was it was it was Tough times in terms of you know, New York wasn't London and I'm saying that because London has the most cameras in any city in the world. Now New York is like London. This wasn't that New York, you know what I mean? So when you come out the club and you go around the corner to get into it the Wolves is on you so you kind of had to kick up dust so people who they knew who not to you know rock with it in that way, but you know that ain't nothing but a little adjustment.	1.0
So you just said that like Tupac was initially tabbed as Malik. So how did you slide in and get that?	1.0
I don't know. I don't know. I just got the call because I don't know Edition for Higher Learning. I think I got the call. I spoke with John and got the role.	0.0
What was it like working with him?	1.0
John Singleton, John is He was he was super intense. Good good dude fun, you know, but he was really meticulous. That's the one thing. I remember about John like everything had a purpose every single thing on the set. The way the setting was everything had a purpose for him because he was into the he was like a genius Storyteller. So it wasn't just the words coming out of your mouth is what you have on is what's the picture on the wall? wall behind you when you're saying this line and and it was um, it was an intense set and it's really interesting how that was another set where we you can you can this certain projects with it feels bigger than the parts like we're saying something profound here this thing and you could feel that permeating through this set, you know Cube doing his thing and and Jennifer Connelly doing her three Kristy Swanson, but You never know like you look back on high alert and now and it's like sighs like prophetic, you know, you can't really know that in the moment, but I just think you know, that's a testament to his storytelling and you know, he picked he was talking about Universal things and and Timeless things that are unique to the American Experience.	1.0
You know what I'm saying most times when you when you read a script. Do you know if the movie is going to be good at you?	1.0
An idea like some scripts you read you just like this is incredible other scripts you read like hmm, you know, I could see it working. If and then some scripture read. I mean most scripts. I read them like this terrible, you know, I mean you spend most of your time saying no, but you know, you just try to get to those the mid-range ones because the reality is some scripts you read and it's like the concept is there it's not quite executed on paper, but If you get these four actors together, you ain't got to worry about it because they're gonna go boom and do their thing.	1.0
So, you know, what you worried at all after you know, Jewish. I don't even know if they said because you were so young. If this evening entered your mind said that were you concerned that you might get Typecast because as you mentioned if you think about juice in the context of everything else being made at that point, I mean, this is 1992, right? So you got boys in the hood you got mrs. Society, so discussing black trauma and putting black trauma on That way was a big thing. It became a cottage industry where you ever concerned that this is this is who are all of who Hollywood is just going to see you as no, I was never concerned about that because probably to your point because I was too young too, but I was never concerned about it.	1.0
